geoserver,git://github.com/geoserver/geoserver.git
jackson-dataformat-xml,git://github.com/FasterXML/jackson-dataformat-xml.git
geotools,git://github.com/geotools/geotools.git
avro,git://github.com/apache/avro.git
ExtrabiomesXL,git://github.com/ExtrabiomesXL/ExtrabiomesXL.git
Java-Lang,git://github.com/OpenHFT/Java-Lang.git
Chronicle-Map,git://github.com/OpenHFT/Chronicle-Map.git
spring-data-mongodb,git://github.com/spring-projects/spring-data-mongodb.git
AntennaPod,git://github.com/AntennaPod/AntennaPod.git
gwt,git://github.com/gwtproject/gwt.git
guava,git://github.com/google/guava.git
jbpm,git://github.com/droolsjbpm/jbpm.git
voldemort,git://github.com/voldemort/voldemort.git
jackson-databind,git://github.com/FasterXML/jackson-databind.git
mule,git://github.com/mulesoft/mule.git
ribbon,git://github.com/Netflix/ribbon.git
pig,git://github.com/apache/pig.git
infovore,git://github.com/paulhoule/infovore.git
logback,git://github.com/qos-ch/logback.git
Pydev,git://github.com/aptana/Pydev.git
phonegap-app-developer,git://github.com/phonegap/phonegap-app-developer.git
opensearchserver,git://github.com/jaeksoft/opensearchserver.git
rest-driver,git://github.com/rest-driver/rest-driver.git
java-driver,git://github.com/datastax/java-driver.git
ormlite-android,git://github.com/j256/ormlite-android.git
jackson-core,git://github.com/FasterXML/jackson-core.git
feign,git://github.com/Netflix/feign.git
avaje-ebeanorm,git://github.com/ebean-orm/avaje-ebeanorm.git
fast-serialization,git://github.com/RuedigerMoeller/fast-serialization.git
testng,git://github.com/cbeust/testng.git
android-beacon-library,git://github.com/AltBeacon/android-beacon-library.git
eucalyptus,git://github.com/eucalyptus/eucalyptus.git
lwjgl,git://github.com/LWJGL/lwjgl.git
jackson-annotations,git://github.com/FasterXML/jackson-annotations.git
androidclient,git://github.com/kontalk/androidclient.git
less4j,git://github.com/SomMeri/less4j.git
HikariCP,git://github.com/brettwooldridge/HikariCP.git
gerrit-trigger-plugin,git://github.com/jenkinsci/gerrit-trigger-plugin.git
jogl,git://github.com/sgothel/jogl.git
AxonFramework,git://github.com/AxonFramework/AxonFramework.git
sql2o,git://github.com/aaberg/sql2o.git
orientdb,git://github.com/orientechnologies/orientdb.git
closure-compiler,git://github.com/google/closure-compiler.git
ambari,git://github.com/apache/ambari.git
spring-amqp,git://github.com/spring-projects/spring-amqp.git
Applied-Energistics-2,git://github.com/AppliedEnergistics/Applied-Energistics-2.git
checkstyle,git://github.com/checkstyle/checkstyle.git
wro4j,git://github.com/alexo/wro4j.git
google-api-java-client,git://github.com/google/google-api-java-client.git
mixpanel-android,git://github.com/mixpanel/mixpanel-android.git
denominator,git://github.com/Netflix/denominator.git
jnr-ffi,git://github.com/jnr/jnr-ffi.git
spring-boot,git://github.com/spring-projects/spring-boot.git
joda-time,git://github.com/JodaOrg/joda-time.git
maven,git://github.com/apache/maven.git
lenskit,git://github.com/lenskit/lenskit.git
snappy-java,git://github.com/xerial/snappy-java.git
MinecraftForge,git://github.com/MinecraftForge/MinecraftForge.git
commons-io,git://github.com/apache/commons-io.git
dubbo,git://github.com/alibaba/dubbo.git
facebook-android-sdk,git://github.com/facebook/facebook-android-sdk.git
mcMMO,git://github.com/mcMMO-Dev/mcMMO.git
slf4j,git://github.com/qos-ch/slf4j.git
mapdb,git://github.com/jankotek/mapdb.git
nutch,git://github.com/apache/nutch.git
android-bankdroid,git://github.com/liato/android-bankdroid.git
jPOS,git://github.com/jpos/jPOS.git
carrot2,git://github.com/carrot2/carrot2.git
lucene-solr,git://github.com/apache/lucene-solr.git
twitter4j,git://github.com/yusuke/twitter4j.git
Essentials,git://github.com/essentials/Essentials.git
egit-github,git://github.com/eclipse/egit-github.git
spring-data-redis,git://github.com/spring-projects/spring-data-redis.git
rest-assured,git://github.com/jayway/rest-assured.git
mage,git://github.com/magefree/mage.git
hibernate-validator,git://github.com/hibernate/hibernate-validator.git
elasticsearch-knapsack,git://github.com/jprante/elasticsearch-knapsack.git
mopub-android-sdk,git://github.com/mopub/mopub-android-sdk.git
parquet-mr,git://github.com/apache/parquet-mr.git
parboiled,git://github.com/sirthias/parboiled.git
EhViewer,git://github.com/seven332/EhViewer.git
immutables,git://github.com/immutables/immutables.git
hector,git://github.com/hector-client/hector.git
swift,git://github.com/facebook/swift.git
spring-webflow,git://github.com/spring-projects/spring-webflow.git
osmosis,git://github.com/openstreetmap/osmosis.git
floobits-intellij,git://github.com/Floobits/floobits-intellij.git
jena,git://github.com/apache/jena.git
mcpatcher,git://github.com/pclewis/mcpatcher.git
jna,git://github.com/java-native-access/jna.git
pentaho-platform,git://github.com/pentaho/pentaho-platform.git
activemq,git://github.com/apache/activemq.git
PassAndroid,git://github.com/ligi/PassAndroid.git
actor-platform,git://github.com/actorapp/actor-platform.git
appfuse,git://github.com/appfuse/appfuse.git
bytecode-viewer,git://github.com/Konloch/bytecode-viewer.git
suro,git://github.com/Netflix/suro.git
